GeneID_curateA,GeneID_curateB,combined_score,phys_score
ENSRNOG00000014578,ENSRNOG00000005250,732,720
ENSRNOG00000014578,ENSRNOG00000005420,720,720
ENSRNOG00000014578,ENSRNOG00000007982,720,720
ENSRNOG00000014578,ENSRNOG00000011227,917,900
ENSRNOG00000014578,ENSRNOG00000016469,989,900
ENSRNOG00000014578,ENSRNOG00000020685,909,900
ENSRNOG00000014578,ENSRNOG00000021079,953,720
ENSRNOG00000014578,ENSRNOG00000047124,725,720
ENSRNOG00000014578,NA,745,720
ENSRNOG00000014581,ENSRNOG00000001003,996,944
ENSRNOG00000014581,ENSRNOG00000009039,982,866
ENSRNOG00000014581,ENSRNOG00000010550,981,910
ENSRNOG00000014581,ENSRNOG00000011904,995,943
ENSRNOG00000014581,ENSRNOG00000012124,972,882
ENSRNOG00000014581,ENSRNOG00000017468,996,943
ENSRNOG00000014581,ENSRNOG00000022202,980,927
ENSRNOG00000014581,ENSRNOG00000022482,989,933
ENSRNOG00000014581,ENSRNOG00000023210,994,956
ENSRNOG00000014581,ENSRNOG00000027569,992,945
ENSRNOG00000014581,ENSRNOG00000039214,775,720
ENSRNOG00000014581,ENSRNOG00000042276,982,887
ENSRNOG00000014581,NA,996,944
ENSRNOG00000014584,ENSRNOG00000001191,757,720
ENSRNOG00000014584,ENSRNOG00000003388,776,720
ENSRNOG00000014584,ENSRNOG00000004127,906,720
ENSRNOG00000014584,ENSRNOG00000005540,941,836
ENSRNOG00000014584,ENSRNOG00000007859,899,749
ENSRNOG00000014584,ENSRNOG00000008577,865,720
ENSRNOG00000014584,ENSRNOG00000009687,884,720
ENSRNOG00000014584,ENSRNOG00000010048,768,720
ENSRNOG00000014584,ENSRNOG00000010311,723,720
ENSRNOG00000014584,ENSRNOG00000012140,803,720
ENSRNOG00000014584,ENSRNOG00000013767,749,720
ENSRNOG00000014584,ENSRNOG00000014000,771,720
ENSRNOG00000014584,ENSRNOG00000014139,875,720
ENSRNOG00000014584,ENSRNOG00000021381,861,720
ENSRNOG00000014584,ENSRNOG00000022015,731,720
ENSRNOG00000014584,ENSRNOG00000029826,919,720
ENSRNOG00000014595,ENSRNOG00000001489,973,947
ENSRNOG00000014595,ENSRNOG00000002091,987,704
ENSRNOG00000014595,ENSRNOG00000007432,933,786
ENSRNOG00000014595,ENSRNOG00000007548,955,830
ENSRNOG00000014595,ENSRNOG00000010008,941,776
ENSRNOG00000014595,ENSRNOG00000010408,910,775
ENSRNOG00000014595,ENSRNOG00000017864,987,925
ENSRNOG00000014597,ENSRNOG00000001389,937,912
ENSRNOG00000014597,ENSRNOG00000002599,999,997
ENSRNOG00000014597,ENSRNOG00000007106,866,723
ENSRNOG00000014597,ENSRNOG00000012052,999,958
ENSRNOG00000014597,ENSRNOG00000013953,961,749
ENSRNOG00000014597,ENSRNOG00000014187,999,985
ENSRNOG00000014597,ENSRNOG00000014917,840,784
ENSRNOG00000014597,ENSRNOG00000018669,989,705
ENSRNOG00000014597,ENSRNOG00000018903,998,930
ENSRNOG00000014597,ENSRNOG00000020513,846,757
ENSRNOG00000014597,ENSRNOG00000020657,926,868
ENSRNOG00000014597,ENSRNOG00000023509,991,988
ENSRNOG00000014597,ENSRNOG00000030124,998,976
ENSRNOG00000014597,ENSRNOG00000056371,986,826
ENSRNOG00000014597,NA,989,952
ENSRNOG00000014599,ENSRNOG00000002735,779,728
ENSRNOG00000014599,ENSRNOG00000006652,941,847
ENSRNOG00000014599,ENSRNOG00000013634,904,862
ENSRNOG00000014599,ENSRNOG00000043099,946,837
ENSRNOG00000014599,NA,791,747
ENSRNOG00000014604,ENSRNOG00000007104,923,783
ENSRNOG00000014604,ENSRNOG00000050647,991,978
ENSRNOG00000014605,ENSRNOG00000001040,775,720
ENSRNOG00000014605,ENSRNOG00000001111,934,720
ENSRNOG00000014605,ENSRNOG00000001173,728,720
ENSRNOG00000014605,ENSRNOG00000002970,720,720
ENSRNOG00000014605,ENSRNOG00000003026,836,720
ENSRNOG00000014605,ENSRNOG00000006063,757,720
ENSRNOG00000014605,ENSRNOG00000006392,992,943
ENSRNOG00000014605,ENSRNOG00000006699,848,720
ENSRNOG00000014605,ENSRNOG00000008274,758,720
ENSRNOG00000014605,ENSRNOG00000009968,780,720
ENSRNOG00000014605,ENSRNOG00000013837,935,817
ENSRNOG00000014605,ENSRNOG00000015294,923,776
ENSRNOG00000014605,ENSRNOG00000015796,884,720
ENSRNOG00000014605,ENSRNOG00000015980,962,755
ENSRNOG00000014605,ENSRNOG00000016105,994,942
ENSRNOG00000014605,ENSRNOG00000016134,909,720
ENSRNOG00000014605,ENSRNOG00000016689,855,720
ENSRNOG00000014605,ENSRNOG00000017839,906,743
ENSRNOG00000014605,ENSRNOG00000018162,999,992
ENSRNOG00000014605,ENSRNOG00000019681,857,744
ENSRNOG00000014605,ENSRNOG00000019915,977,878
ENSRNOG00000014605,ENSRNOG00000020701,930,720
ENSRNOG00000014605,ENSRNOG00000022372,730,720
ENSRNOG00000014605,ENSRNOG00000022812,902,779
ENSRNOG00000014605,ENSRNOG00000025028,988,934
ENSRNOG00000014605,ENSRNOG00000025126,855,720
ENSRNOG00000014605,ENSRNOG00000029773,937,720
ENSRNOG00000014605,ENSRNOG00000029966,969,915
ENSRNOG00000014605,ENSRNOG00000033809,867,720
ENSRNOG00000014605,ENSRNOG00000043345,845,720
ENSRNOG00000014605,ENSRNOG00000049783,726,720
ENSRNOG00000014605,ENSRNOG00000061085,916,720
ENSRNOG00000014605,ENSRNOG00000070542,878,720
ENSRNOG00000014605,NA,720,720
ENSRNOG00000014610,ENSRNOG00000002911,851,709
ENSRNOG00000014610,ENSRNOG00000003289,959,900
ENSRNOG00000014610,ENSRNOG00000030920,994,981
ENSRNOG00000014614,ENSRNOG00000008212,978,948
ENSRNOG00000014614,ENSRNOG00000014875,995,962
ENSRNOG00000014614,ENSRNOG00000020717,886,773
ENSRNOG00000014614,ENSRNOG00000021289,997,984
ENSRNOG00000014614,ENSRNOG00000021493,874,761
ENSRNOG00000014614,ENSRNOG00000027126,987,954
ENSRNOG00000014614,ENSRNOG00000048441,995,972
ENSRNOG00000014614,ENSRNOG00000051948,865,775
ENSRNOG00000014614,ENSRNOG00000055028,977,943
ENSRNOG00000014616,ENSRNOG00000001044,940,834
ENSRNOG00000014616,ENSRNOG00000002368,924,900
ENSRNOG00000014616,ENSRNOG00000002393,999,993
ENSRNOG00000014616,ENSRNOG00000003743,978,867
ENSRNOG00000014616,ENSRNOG00000007739,980,912
ENSRNOG00000014616,ENSRNOG00000008643,890,726
ENSRNOG00000014616,ENSRNOG00000011384,948,856
ENSRNOG00000014616,ENSRNOG00000014616,721,720
ENSRNOG00000014616,ENSRNOG00000018304,997,958
ENSRNOG00000014616,ENSRNOG00000019456,990,928
ENSRNOG00000014616,ENSRNOG00000023529,816,720
ENSRNOG00000014616,ENSRNOG00000025459,999,958
ENSRNOG00000014616,ENSRNOG00000060912,985,924
ENSRNOG00000014616,NA,903,807
ENSRNOG00000014617,ENSRNOG00000001415,895,895
ENSRNOG00000014617,ENSRNOG00000008786,978,958
ENSRNOG00000014617,ENSRNOG00000014454,999,997
ENSRNOG00000014617,ENSRNOG00000026243,981,958
ENSRNOG00000014617,NA,889,800
ENSRNOG00000014618,ENSRNOG00000001430,947,737
ENSRNOG00000014618,ENSRNOG00000001820,993,955
ENSRNOG00000014618,ENSRNOG00000001877,975,910
ENSRNOG00000014618,ENSRNOG00000003592,991,887
ENSRNOG00000014618,ENSRNOG00000003792,997,980
ENSRNOG00000014618,ENSRNOG00000004844,978,875
ENSRNOG00000014618,ENSRNOG00000005059,980,874
ENSRNOG00000014618,ENSRNOG00000005606,958,874
ENSRNOG00000014618,ENSRNOG00000006050,996,974
ENSRNOG00000014618,ENSRNOG00000006976,997,955
ENSRNOG00000014618,ENSRNOG00000007053,997,991
ENSRNOG00000014618,ENSRNOG00000008711,956,887
ENSRNOG00000014618,ENSRNOG00000010408,942,742
ENSRNOG00000014618,ENSRNOG00000010496,997,980
ENSRNOG00000014618,ENSRNOG00000011214,933,738
ENSRNOG00000014618,ENSRNOG00000011315,982,943
ENSRNOG00000014618,ENSRNOG00000013422,966,887
ENSRNOG00000014618,ENSRNOG00000013545,950,756
ENSRNOG00000014618,ENSRNOG00000013852,971,887
ENSRNOG00000014618,ENSRNOG00000013933,982,887
ENSRNOG00000014618,ENSRNOG00000015720,959,760
ENSRNOG00000014618,ENSRNOG00000016231,961,747
ENSRNOG00000014618,ENSRNOG00000017150,997,978
ENSRNOG00000014618,ENSRNOG00000017170,997,980
ENSRNOG00000014618,ENSRNOG00000019384,988,887
ENSRNOG00000014618,ENSRNOG00000019439,951,752
ENSRNOG00000014618,ENSRNOG00000019702,977,887
ENSRNOG00000014618,ENSRNOG00000020363,954,887
ENSRNOG00000014618,ENSRNOG00000024779,950,757
ENSRNOG00000014618,ENSRNOG00000028477,720,720
ENSRNOG00000014618,ENSRNOG00000028834,961,770
ENSRNOG00000014618,NA,986,921
ENSRNOG00000014624,ENSRNOG00000036576,845,724
ENSRNOG00000014625,ENSRNOG00000000064,999,999
ENSRNOG00000014625,ENSRNOG00000001551,999,983
ENSRNOG00000014625,ENSRNOG00000001991,999,999
ENSRNOG00000014625,ENSRNOG00000001992,907,875
ENSRNOG00000014625,ENSRNOG00000002840,999,999
ENSRNOG00000014625,ENSRNOG00000003626,999,999
ENSRNOG00000014625,ENSRNOG00000004846,772,720
ENSRNOG00000014625,ENSRNOG00000011905,950,939
ENSRNOG00000014625,ENSRNOG00000013573,964,955
ENSRNOG00000014625,ENSRNOG00000015320,998,962
ENSRNOG00000014625,ENSRNOG00000017032,999,999
ENSRNOG00000014625,ENSRNOG00000020296,999,998
ENSRNOG00000014625,ENSRNOG00000027049,995,960
ENSRNOG00000014625,ENSRNOG00000028884,999,999
ENSRNOG00000014625,ENSRNOG00000031431,971,830
ENSRNOG00000014625,ENSRNOG00000031979,999,999
ENSRNOG00000014625,ENSRNOG00000037613,925,707
ENSRNOG00000014625,ENSRNOG00000049912,999,998
ENSRNOG00000014625,ENSRNOG00000052721,925,707
ENSRNOG00000014625,ENSRNOG00000064742,999,999
ENSRNOG00000014625,ENSRNOG00000066701,999,997
ENSRNOG00000014625,NA,999,997
ENSRNOG00000014626,ENSRNOG00000014996,997,979
ENSRNOG00000014626,NA,960,731
ENSRNOG00000014630,ENSRNOG00000006965,825,800
ENSRNOG00000014630,ENSRNOG00000012240,998,994
ENSRNOG00000014630,ENSRNOG00000019559,817,800
ENSRNOG00000014630,ENSRNOG00000019824,800,800
ENSRNOG00000014630,ENSRNOG00000022323,893,847
ENSRNOG00000014630,ENSRNOG00000048736,817,800
ENSRNOG00000014630,ENSRNOG00000061474,834,800
ENSRNOG00000014633,ENSRNOG00000001086,996,957
ENSRNOG00000014633,ENSRNOG00000004014,981,929
ENSRNOG00000014633,ENSRNOG00000006500,973,774
ENSRNOG00000014633,ENSRNOG00000007356,973,720
ENSRNOG00000014633,ENSRNOG00000012001,996,973
ENSRNOG00000014633,ENSRNOG00000012004,997,978
ENSRNOG00000014633,ENSRNOG00000012654,999,989
ENSRNOG00000014633,ENSRNOG00000013381,999,999
ENSRNOG00000014633,ENSRNOG00000013624,954,901
ENSRNOG00000014633,ENSRNOG00000016939,911,720
ENSRNOG00000014633,ENSRNOG00000017172,991,946
ENSRNOG00000014633,ENSRNOG00000017949,995,960
ENSRNOG00000014633,ENSRNOG00000020441,994,814
ENSRNOG00000014633,ENSRNOG00000036696,942,720
ENSRNOG00000014633,ENSRNOG00000040257,843,720
ENSRNOG00000014633,ENSRNOG00000043328,961,720
ENSRNOG00000014633,ENSRNOG00000046439,965,869
ENSRNOG00000014633,ENSRNOG00000046585,852,801
ENSRNOG00000014633,ENSRNOG00000048699,960,854
ENSRNOG00000014633,ENSRNOG00000060817,876,720
ENSRNOG00000014633,NA,965,869
ENSRNOG00000014634,ENSRNOG00000000392,720,720
ENSRNOG00000014634,ENSRNOG00000002610,720,720
ENSRNOG00000014634,ENSRNOG00000003600,720,720
ENSRNOG00000014634,ENSRNOG00000009125,838,725
ENSRNOG00000014634,ENSRNOG00000009245,876,720
ENSRNOG00000014634,ENSRNOG00000010537,787,721
ENSRNOG00000014634,ENSRNOG00000010719,835,720
ENSRNOG00000014634,ENSRNOG00000012016,853,829
ENSRNOG00000014634,ENSRNOG00000012348,782,720
ENSRNOG00000014634,ENSRNOG00000012409,720,720
ENSRNOG00000014634,ENSRNOG00000014674,772,720
ENSRNOG00000014634,ENSRNOG00000015716,906,861
ENSRNOG00000014634,ENSRNOG00000018582,732,720
ENSRNOG00000014634,ENSRNOG00000019400,781,709
ENSRNOG00000014634,ENSRNOG00000020635,735,720
ENSRNOG00000014634,ENSRNOG00000048708,780,720
ENSRNOG00000014634,ENSRNOG00000050087,720,720
ENSRNOG00000014634,ENSRNOG00000051623,720,720
ENSRNOG00000014634,ENSRNOG00000053060,720,720
ENSRNOG00000014634,ENSRNOG00000060337,720,720
ENSRNOG00000014635,ENSRNOG00000001415,955,900
ENSRNOG00000014635,ENSRNOG00000001448,929,891
ENSRNOG00000014635,ENSRNOG00000002051,848,720
ENSRNOG00000014635,ENSRNOG00000004291,997,989
ENSRNOG00000014635,ENSRNOG00000005411,737,720
ENSRNOG00000014635,ENSRNOG00000006357,807,720
ENSRNOG00000014635,ENSRNOG00000006802,900,900
ENSRNOG00000014635,ENSRNOG00000008786,974,937
ENSRNOG00000014635,ENSRNOG00000009236,917,802
ENSRNOG00000014635,ENSRNOG00000010299,878,751
ENSRNOG00000014635,ENSRNOG00000011624,726,720
ENSRNOG00000014635,ENSRNOG00000011852,891,777
ENSRNOG00000014635,ENSRNOG00000012215,720,720
ENSRNOG00000014635,ENSRNOG00000014139,903,900
ENSRNOG00000014635,ENSRNOG00000014454,965,903
ENSRNOG00000014635,ENSRNOG00000014635,975,967
ENSRNOG00000014635,ENSRNOG00000014997,909,900
ENSRNOG00000014635,ENSRNOG00000015753,960,900
ENSRNOG00000014635,ENSRNOG00000018317,927,900
ENSRNOG00000014635,ENSRNOG00000018322,860,721
ENSRNOG00000014635,ENSRNOG00000023446,721,720
ENSRNOG00000014635,ENSRNOG00000026243,962,910
ENSRNOG00000014635,ENSRNOG00000028930,815,720
ENSRNOG00000014635,ENSRNOG00000032473,900,900
ENSRNOG00000014635,ENSRNOG00000043503,922,900
ENSRNOG00000014635,ENSRNOG00000053814,928,907
ENSRNOG00000014635,NA,900,900
ENSRNOG00000014645,ENSRNOG00000002331,935,900
ENSRNOG00000014645,ENSRNOG00000004027,945,900
ENSRNOG00000014645,ENSRNOG00000015354,944,900
ENSRNOG00000014645,ENSRNOG00000017619,939,900
ENSRNOG00000014647,ENSRNOG00000001704,999,999
ENSRNOG00000014647,ENSRNOG00000002950,785,785
ENSRNOG00000014647,ENSRNOG00000008039,976,930
ENSRNOG00000014647,ENSRNOG00000010551,816,812
ENSRNOG00000014647,ENSRNOG00000018468,771,771
ENSRNOG00000014647,ENSRNOG00000026109,822,807
ENSRNOG00000014647,ENSRNOG00000031730,893,764
ENSRNOG00000014647,ENSRNOG00000057754,867,847
ENSRNOG00000014647,ENSRNOG00000058914,899,836
ENSRNOG00000014647,NA,981,953
ENSRNOG00000014664,ENSRNOG00000002764,977,917
ENSRNOG00000014664,ENSRNOG00000005927,889,743
ENSRNOG00000014664,ENSRNOG00000007253,998,984
ENSRNOG00000014664,ENSRNOG00000011237,999,998
ENSRNOG00000014664,ENSRNOG00000013111,994,981
ENSRNOG00000014664,ENSRNOG00000015250,999,995
ENSRNOG00000014664,ENSRNOG00000019091,999,998
ENSRNOG00000014664,ENSRNOG00000026280,905,746
ENSRNOG00000014664,ENSRNOG00000026493,999,995
ENSRNOG00000014664,ENSRNOG00000033195,751,720
ENSRNOG00000014664,ENSRNOG00000042983,873,709
ENSRNOG00000014665,ENSRNOG00000000411,991,967
ENSRNOG00000014674,ENSRNOG00000000392,722,720
ENSRNOG00000014674,ENSRNOG00000002610,726,720
ENSRNOG00000014674,ENSRNOG00000003600,794,720
ENSRNOG00000014674,ENSRNOG00000005982,991,814
ENSRNOG00000014674,ENSRNOG00000009125,998,943
ENSRNOG00000014674,ENSRNOG00000009245,999,987
ENSRNOG00000014674,ENSRNOG00000009439,940,778
ENSRNOG00000014674,ENSRNOG00000010125,996,858
ENSRNOG00000014674,ENSRNOG00000010537,998,921
ENSRNOG00000014674,ENSRNOG00000010719,997,977
ENSRNOG00000014674,ENSRNOG00000012348,999,997
ENSRNOG00000014674,ENSRNOG00000012409,999,988
ENSRNOG00000014674,ENSRNOG00000014634,772,720
ENSRNOG00000014674,ENSRNOG00000018582,998,990
ENSRNOG00000014674,ENSRNOG00000018931,915,807
ENSRNOG00000014674,ENSRNOG00000020635,999,996
ENSRNOG00000014674,ENSRNOG00000048708,999,978
ENSRNOG00000014674,ENSRNOG00000050087,888,797
ENSRNOG00000014674,ENSRNOG00000051623,997,984
ENSRNOG00000014674,ENSRNOG00000053060,804,720
ENSRNOG00000014674,ENSRNOG00000060337,999,991
ENSRNOG00000014675,ENSRNOG00000005149,944,900
ENSRNOG00000014675,ENSRNOG00000014675,905,900
ENSRNOG00000014675,ENSRNOG00000020388,912,900
ENSRNOG00000014675,ENSRNOG00000021024,973,900
ENSRNOG00000014675,ENSRNOG00000060045,981,900
ENSRNOG00000014683,ENSRNOG00000001928,935,829
ENSRNOG00000014683,ENSRNOG00000005722,971,773
ENSRNOG00000014683,ENSRNOG00000005800,970,951
ENSRNOG00000014683,ENSRNOG00000043323,973,800
ENSRNOG00000014684,ENSRNOG00000008141,998,961
ENSRNOG00000014684,ENSRNOG00000008176,999,999
ENSRNOG00000014684,ENSRNOG00000014684,940,913
ENSRNOG00000014684,ENSRNOG00000018854,999,997
ENSRNOG00000014690,ENSRNOG00000007372,720,720
ENSRNOG00000014690,ENSRNOG00000010475,722,720
ENSRNOG00000014690,ENSRNOG00000011366,997,986
ENSRNOG00000014690,ENSRNOG00000012331,720,720
ENSRNOG00000014690,ENSRNOG00000012944,720,720
ENSRNOG00000014690,ENSRNOG00000016707,726,720
ENSRNOG00000014690,ENSRNOG00000020935,720,720
ENSRNOG00000014690,ENSRNOG00000025181,996,991
ENSRNOG00000014690,ENSRNOG00000029280,999,997
ENSRNOG00000014690,ENSRNOG00000042359,999,993
ENSRNOG00000014690,ENSRNOG00000052613,720,720
ENSRNOG00000014690,ENSRNOG00000067065,721,720
ENSRNOG00000014698,ENSRNOG00000001410,952,820
ENSRNOG00000014698,ENSRNOG00000001738,991,976
ENSRNOG00000014698,ENSRNOG00000001746,759,720
ENSRNOG00000014698,ENSRNOG00000005426,725,720
ENSRNOG00000014698,ENSRNOG00000010853,821,742
ENSRNOG00000014698,ENSRNOG00000011945,901,900
ENSRNOG00000014698,ENSRNOG00000013351,722,720
ENSRNOG00000014698,ENSRNOG00000014698,951,919
ENSRNOG00000014698,ENSRNOG00000016698,823,720
ENSRNOG00000014698,ENSRNOG00000017158,951,917
ENSRNOG00000014698,ENSRNOG00000018033,793,701
ENSRNOG00000014698,ENSRNOG00000018286,993,982
ENSRNOG00000014698,ENSRNOG00000018550,740,720
ENSRNOG00000014698,ENSRNOG00000019426,720,720
ENSRNOG00000014698,ENSRNOG00000020293,944,908
ENSRNOG00000014698,ENSRNOG00000021318,797,706
ENSRNOG00000014698,ENSRNOG00000023605,756,720
ENSRNOG00000014698,ENSRNOG00000050741,967,907
ENSRNOG00000014698,ENSRNOG00000052343,914,903
ENSRNOG00000014698,ENSRNOG00000055915,732,720
ENSRNOG00000014698,ENSRNOG00000057464,720,720
ENSRNOG00000014702,ENSRNOG00000005772,932,900
ENSRNOG00000014702,ENSRNOG00000009630,960,900
ENSRNOG00000014702,ENSRNOG00000014702,903,900
ENSRNOG00000014702,ENSRNOG00000019124,948,900
ENSRNOG00000014702,ENSRNOG00000020480,982,900
ENSRNOG00000014702,ENSRNOG00000021808,951,900
ENSRNOG00000014702,ENSRNOG00000028448,916,902
ENSRNOG00000014702,ENSRNOG00000030232,938,900
ENSRNOG00000014702,ENSRNOG00000043192,933,900
ENSRNOG00000014703,ENSRNOG00000006996,990,939
ENSRNOG00000014703,ENSRNOG00000016316,883,701
ENSRNOG00000014711,ENSRNOG00000015440,982,725
ENSRNOG00000014711,ENSRNOG00000056721,990,878
ENSRNOG00000014718,ENSRNOG00000014254,948,704
ENSRNOG00000014721,ENSRNOG00000031174,941,893
ENSRNOG00000014740,ENSRNOG00000043124,999,998
ENSRNOG00000014743,ENSRNOG00000000541,998,758
ENSRNOG00000014750,ENSRNOG00000022778,988,936
ENSRNOG00000014751,ENSRNOG00000007412,984,971
ENSRNOG00000014751,ENSRNOG00000012819,998,990
ENSRNOG00000014751,ENSRNOG00000017438,999,998
ENSRNOG00000014751,ENSRNOG00000019768,900,900
ENSRNOG00000014751,ENSRNOG00000019842,986,922
ENSRNOG00000014751,ENSRNOG00000020309,991,975
ENSRNOG00000014751,ENSRNOG00000020657,828,713
ENSRNOG00000014751,ENSRNOG00000021241,973,946
ENSRNOG00000014751,ENSRNOG00000024019,972,900
ENSRNOG00000014751,ENSRNOG00000030124,848,755
ENSRNOG00000014751,ENSRNOG00000032063,986,956
ENSRNOG00000014751,ENSRNOG00000048651,989,935
ENSRNOG00000014751,NA,942,836
ENSRNOG00000014758,ENSRNOG00000002753,999,992
ENSRNOG00000014758,ENSRNOG00000064052,883,702
ENSRNOG00000014766,ENSRNOG00000008079,987,900
ENSRNOG00000014766,ENSRNOG00000013994,901,900
ENSRNOG00000014777,ENSRNOG00000001501,932,820
ENSRNOG00000014777,ENSRNOG00000002818,996,952
ENSRNOG00000014777,ENSRNOG00000003495,998,970
ENSRNOG00000014777,ENSRNOG00000005218,982,920
ENSRNOG00000014777,ENSRNOG00000006762,934,828
ENSRNOG00000014777,ENSRNOG00000006961,749,720
ENSRNOG00000014777,ENSRNOG00000007371,867,797
ENSRNOG00000014777,ENSRNOG00000007629,958,880
ENSRNOG00000014777,ENSRNOG00000007671,873,797
ENSRNOG00000014777,ENSRNOG00000008733,941,874
ENSRNOG00000014777,ENSRNOG00000009451,886,797
ENSRNOG00000014777,ENSRNOG00000010930,942,850
ENSRNOG00000014777,ENSRNOG00000011678,932,850
ENSRNOG00000014777,ENSRNOG00000011932,974,901
ENSRNOG00000014777,ENSRNOG00000012651,745,720
ENSRNOG00000014777,ENSRNOG00000012778,750,720
ENSRNOG00000014777,ENSRNOG00000013252,995,948
ENSRNOG00000014777,ENSRNOG00000013516,949,887
ENSRNOG00000014777,ENSRNOG00000013714,942,884
ENSRNOG00000014777,ENSRNOG00000014436,721,720
ENSRNOG00000014777,ENSRNOG00000014908,943,876
ENSRNOG00000014777,ENSRNOG00000015844,950,874
ENSRNOG00000014777,ENSRNOG00000017724,969,880
ENSRNOG00000014777,ENSRNOG00000018665,873,797
ENSRNOG00000014777,ENSRNOG00000019349,964,884
ENSRNOG00000014777,ENSRNOG00000019552,988,936
ENSRNOG00000014777,ENSRNOG00000019572,984,922
ENSRNOG00000014777,ENSRNOG00000020412,948,876
ENSRNOG00000014777,ENSRNOG00000020475,993,927
ENSRNOG00000014777,ENSRNOG00000021181,954,876
ENSRNOG00000014777,ENSRNOG00000021379,897,731
ENSRNOG00000014777,ENSRNOG00000024170,961,876
ENSRNOG00000014777,ENSRNOG00000024889,876,796
ENSRNOG00000014777,ENSRNOG00000025629,999,985
ENSRNOG00000014777,ENSRNOG00000027305,933,874
ENSRNOG00000014777,ENSRNOG00000028105,979,905
ENSRNOG00000014777,ENSRNOG00000030374,985,923
ENSRNOG00000014777,ENSRNOG00000032232,928,818
ENSRNOG00000014777,ENSRNOG00000037604,997,943
ENSRNOG00000014777,ENSRNOG00000048725,936,874
ENSRNOG00000014777,ENSRNOG00000050410,982,896
ENSRNOG00000014777,ENSRNOG00000051498,998,964
ENSRNOG00000014777,ENSRNOG00000058561,736,720
ENSRNOG00000014777,ENSRNOG00000060063,927,836
ENSRNOG00000014777,ENSRNOG00000060154,967,869
ENSRNOG00000014777,ENSRNOG00000061039,998,969
ENSRNOG00000014777,ENSRNOG00000066548,726,720
ENSRNOG00000014777,ENSRNOG00000067587,914,793
ENSRNOG00000014777,ENSRNOG00000071176,726,720
ENSRNOG00000014777,NA,991,929
ENSRNOG00000014779,ENSRNOG00000018033,980,935
ENSRNOG00000014785,ENSRNOG00000000105,730,720
ENSRNOG00000014785,ENSRNOG00000001494,973,816
ENSRNOG00000014785,ENSRNOG00000001786,764,720
ENSRNOG00000014785,ENSRNOG00000001867,989,969
ENSRNOG00000014785,ENSRNOG00000003402,995,827
ENSRNOG00000014785,ENSRNOG00000003506,997,818
ENSRNOG00000014785,ENSRNOG00000003849,988,819
ENSRNOG00000014785,ENSRNOG00000003905,846,710
ENSRNOG00000014785,ENSRNOG00000005281,994,795
ENSRNOG00000014785,ENSRNOG00000005801,976,872
ENSRNOG00000014785,ENSRNOG00000008372,907,720
ENSRNOG00000014785,ENSRNOG00000010365,749,720
ENSRNOG00000014785,ENSRNOG00000011008,998,916
ENSRNOG00000014785,ENSRNOG00000011804,998,971
ENSRNOG00000014785,ENSRNOG00000012748,961,805
ENSRNOG00000014785,ENSRNOG00000013165,999,977
ENSRNOG00000014785,ENSRNOG00000016619,959,812
ENSRNOG00000014785,ENSRNOG00000018241,802,800
ENSRNOG00000014785,ENSRNOG00000018673,989,805
ENSRNOG00000014785,ENSRNOG00000018847,999,994
ENSRNOG00000014785,ENSRNOG00000019219,932,754
ENSRNOG00000014785,ENSRNOG00000020753,741,720
ENSRNOG00000014785,ENSRNOG00000029165,923,779
ENSRNOG00000014785,ENSRNOG00000042786,998,907
ENSRNOG00000014785,ENSRNOG00000050552,913,786
ENSRNOG00000014785,ENSRNOG00000052887,720,720
ENSRNOG00000014785,ENSRNOG00000060436,991,893
ENSRNOG00000014785,ENSRNOG00000070896,999,989
ENSRNOG00000014785,NA,958,754
ENSRNOG00000014786,ENSRNOG00000000632,999,999
ENSRNOG00000014786,ENSRNOG00000005828,986,815
ENSRNOG00000014786,ENSRNOG00000007249,999,945
ENSRNOG00000014786,ENSRNOG00000010889,986,911
ENSRNOG00000014786,ENSRNOG00000014052,968,930
ENSRNOG00000014786,ENSRNOG00000014786,948,938
ENSRNOG00000014786,ENSRNOG00000020918,846,730
ENSRNOG00000014786,NA,997,939
ENSRNOG00000014795,ENSRNOG00000002906,990,969
ENSRNOG00000014795,ENSRNOG00000004068,993,932
ENSRNOG00000014795,ENSRNOG00000005330,947,791
ENSRNOG00000014795,ENSRNOG00000005606,993,973
ENSRNOG00000014795,ENSRNOG00000007049,896,805
ENSRNOG00000014795,ENSRNOG00000007197,996,991
ENSRNOG00000014795,ENSRNOG00000007975,997,984
ENSRNOG00000014795,ENSRNOG00000009066,982,969
ENSRNOG00000014795,ENSRNOG00000009568,923,900
ENSRNOG00000014795,ENSRNOG00000009972,999,999
ENSRNOG00000014795,ENSRNOG00000014253,903,900
ENSRNOG00000014795,ENSRNOG00000014795,917,905
ENSRNOG00000014795,ENSRNOG00000018126,887,800
ENSRNOG00000014795,ENSRNOG00000019812,999,999
ENSRNOG00000014795,ENSRNOG00000021463,999,999
ENSRNOG00000014795,ENSRNOG00000032254,915,900
ENSRNOG00000014795,ENSRNOG00000054420,926,874
ENSRNOG00000014795,ENSRNOG00000055246,974,940
ENSRNOG00000014795,ENSRNOG00000061910,835,795
ENSRNOG00000014815,NA,921,709
ENSRNOG00000014816,ENSRNOG00000014816,945,937
ENSRNOG00000014819,ENSRNOG00000002327,937,926
ENSRNOG00000014819,ENSRNOG00000003512,933,903
ENSRNOG00000014819,ENSRNOG00000007504,834,800
